place_name,latitude,longitude
Jyothi Nagar,17.38269779,78.42958463
Attapur,17.370238,78.42947
Hyderguda X Road,17.36385154,78.42830088
Upperpally,17.35567783,78.42234887
Aramghar X Roads,17.32153842,78.43245572
Durga Nagar,17.31463256,78.44482094
Mailardevpally,17.31629891,78.44968915
Palle Cheruvu,17.31577595,78.45598698
Bandlaguda,17.31672851,78.46623303
Hashamaba,17.3222417,78.46843304
Chandrayangutta,17.32683784,78.4764712
Dlrl,17.32902907,78.48257079
Phool Bagh,17.33019682,78.48577023
Hafiz Baba Nagar Hyd Bus Stop,17.33197865,78.49034608
Drdl Gate Bus Stop,17.336944,78.496292
Pisal Banda,17.34087435,78.50250406
Owaisi Hospital,17.34353632,78.50671813
Champapet,17.34241751,78.51589344
Manda Mallama X Road,17.33973759,78.52422051
Gayatri Nagar X Road,17.337745,78.531394
Tkr Kaman,17.33770924,78.53618485
Sagar X Road,17.34296286,78.54714722
Uppal X Road,17.40126116,78.56007411
Lb Nagar,17.34593274,78.55058849
Sagar X Road,17.34152301,78.54617826
Tkr Kaman,17.33746811,78.5361401
Gayatri Nagar X Road,17.337499,78.531372
Manda Mallama X Road,17.3396787,78.52358482
Champapet,17.34223358,78.51551842
Owaisi Hospital,17.34336102,78.50688462
Midhani Bus Stop,17.33995387,78.50379251
Drdl Gate Bus Stop,17.33687699,78.49671766
Hafiz Baba Nagar Hyd Bus Stop,17.33189684,78.49041582
Phool Bagh,17.33012456,78.48596338
Dlrl,17.32871884,78.48272632
Chandrayangutta,17.32659473,78.47650155
Hashamaba,17.32211811,78.4686765
Bandlaguda,17.31668876,78.46638858
Palle Cheruvu,17.31560183,78.45598698
Mailardevpally,17.31609727,78.44940753
Durga Nagar,17.314699,78.443284
Aramghar X Roads,17.32192394,78.43133614
Shivarampally X Road,17.32705586,78.42534106
Ws Colony,17.33264884,78.42663623
Dairy Farm,17.34595226,78.41573171
Upperpally,17.35601177,78.42226496
Hyderguda X Road,17.36384064,78.42808931
Attapur,17.37022385,78.42919841
Jyothi Nagar,17.38269042,78.42936405
Gudi Malkapur X Roads,17.38815636,78.42959406
Rethibowli,17.39570594,78.43107463
Uppal X Road,17.40200861,78.55898384
Shivarampally X Road,17.328,78.435
Budvel,17.33325917,78.40973496
Rajendranagar,17.32189575,78.40210139
Walanthari,17.32268952,78.38193118
Himayath Sagar,17.325,78.374
Himayath Sagar,17.3390661,78.36212041
"Police Academy, Tspa Junction",17.35068702,78.35812423
Ashramam-Machirevula,17.37296159,78.34965616
Narsing X Road Twd Gachibowli,17.4007083,78.35214258
Nanakramguda,17.41949635,78.35486365
Gachibowli,17.43821656,78.36350977
Engine Bowli,17.33661203,78.464908
Vattepally,17.32829192,78.45689356
Nice Hotel,17.32945992,78.45893662
Engine Bowli,17.33663376,78.46480072
Falaknuma Govt Junior College,17.33669922,78.47456229
Rajanna Bavi,17.33961146,78.47308874
Pool Bagh,17.34223072,78.47412408
Laldarwaza,17.34665472,78.47533107
Laldarwaza,17.34696451,78.47512454
Badangpet,17.30712839,78.52540925
Anjaneya Tower,17.29806176,78.53203833
Rajivgruhakalpa Bus Stop,17.2976391,78.5388755
Ysr Colony-Badangpet,17.30814783,78.53403698
Almasguda,17.3090656,78.53316084
Almasguda,17.31058923,78.53144825
Prashanti Hills,17.31664652,78.53282958
Meerpet Swimming Pool,17.319,78.53
Meerpet X Road,17.32291997,78.52780581
Lalitha Nagar X Road,17.328,78.526
Jillelguda,17.33097144,78.52613613
Vijaya Durga Colony,17.33498104,78.52612942
Champapet Gandhi Statue,17.34398181,78.51527461
Champapet,17.348647,78.515104
Is Sadan,17.35287276,78.50644268
Saidabad,17.35947585,78.50470663
Government Press,17.36742837,78.50163817
Malakpet Government Hospital Twd Koti,17.3721092,78.49954605
Malakpet Sohail Hotel Twd Is Sadan,17.37250598,78.49951386
Government Press,17.367,78.502
Saidabad,17.35933248,78.50482999
Madannapet,17.35775037,78.50535034
Is Sadan,17.35181603,78.50786353
Champapet,17.34834446,78.51519406
Champapet Gandhi Statue,17.3440484,78.5153845
Manda Mallama X Rds,17.33951157,78.52383479
Vijaya Durga Colony,17.33503608,78.52611065
Jillelguda,17.3309804,78.5261187
Lalitha Nagar X Road,17.328,78.526
Meerpet X Road,17.32293789,78.5278675
Meerpet Swimming Pool,17.3197551,78.52959216
Prashanti Hills,17.3164852,78.53283226
Almasguda,17.30995543,78.53149387
Almasguda,17.30905279,78.53320375
Ysr Colony-Badangpet,17.30821441,78.53403429
Sagar X Road,17.340736,78.548133
Hastinapur,17.32890508,78.55462656
Bn Reddy Nagar,17.31995225,78.56061462
Gurram Guda X Road,17.30458042,78.57089282
Injapur X Roads,17.29875559,78.58295695
Turkayamjal,17.27283661,78.5890916
Ragannaguda,17.26204309,78.5861063
Manneguda X Road,17.25521636,78.58578595
Bongloor X Road,17.231374,78.58928
Koheda X Road,17.21973683,78.60009683
Mangalpally X Road,17.21500138,78.60530069
Sheriguda -Ibp,17.208482,78.61978
Uppariguda X Road,17.20526107,78.61994533
Ibrahimpatnam,17.1914372,78.64766467
Khanapur X Road,17.1752297,78.65458846
Gnit,17.16263164,78.66054028
Gnit,17.16195247,78.66083265
Uppariguda X Road,17.20524121,78.61968448
Sheriguda -Ibp,17.208683,78.619542
Mangalpally X Road,17.21488955,78.60513927
Koheda X Road,17.21984069,78.59943254
Bongloor X Road,17.231567,78.588984
Manneguda X Road,17.25525286,78.58564112
Ragannaguda,17.262394,78.58596683
Brahmanapally X Roads,17.26684831,78.58890788
Turkayamjal,17.27358438,78.58874559
Injapur X Roads,17.29889234,78.5824224
Gurram Guda X Road,17.30452406,78.57042068
Sagar Complex,17.31210901,78.56371522
Bn Reddy Nagar,17.320458,78.56039
Hastinapur,17.32947234,78.55371059
Chadarghat Rose Bakery,17.37727237,78.49122584
Mgbs Exit,17.37693171,78.4863871
Darushifa,17.37367383,78.48325974
Mgbs Exit,17.37695218,78.48626639
Brahmanapally X Roads,17.26675861,78.58901918
Pc Tanda,17.53711754,78.24303031
Icrisat,17.51834417,78.27943873
Lingampally,17.49408424,78.3158201
Lal Dhaba,17.34223894,78.42247009
Lal Dhaba,17.34178318,78.42285733
Toli Chowki,17.39874255,78.415609
Brindhavan Colony,17.40280129,78.41016345
Shaikpet Nala,17.407302,78.401751
Darga,17.413264,78.394529
Khajaguda X Rd,17.42308311,78.3812365
Bio Diversity,17.429031,78.374323
Telecom Nagar Hyd,17.435076,78.367627
Gachibowli,17.43903479,78.36295187
Iiit,17.44550587,78.35206512
Gachibowli Stadium,17.450753,78.346141
Hcu Small Gate,17.45687,78.339608
Masjid Banda,17.46019084,78.33719199
Hcu Main Gate,17.46153646,78.33590981
Hcu Main Gate,17.468116,78.331202
Alind,17.47668292,78.32460165
Lingampally Railway Station,17.47973549,78.31521396
Pc Tanda,17.53705169,78.24282766
Muthangi,17.5424509,78.22663095
Isnapur,17.54736789,78.21183085
Lakdaram-Patancheru,17.55509268,78.18896804
Rudraram,17.56365649,78.16660877
Shivarampally X Road,17.327,78.435
Kachiguda Kamela,17.38806796,78.5030061
Zinda Tilismath,17.38763154,78.51114258
Amberpet Gandhi Statue,17.39270214,78.51982357
Irani Hotel Amberpet,17.39352101,78.5222
Ramanthapur Tv Studio,17.396713,78.52988
Ramanthapur,17.397903,78.532729
Ramanthapur Public School,17.39919566,78.53623867
Ramanthapur Church,17.401107,78.54349
Modern Bakery,17.40132001,78.55001181
Uppal X Roads,17.40158108,78.56194295
Uppal Gandhi Statue,17.40152285,78.56604606
Uppal Bus Stop,17.40165529,78.56875908
Peerzadiguda Kaman,17.40136097,78.58157337
Boduppal,17.40474581,78.58652037
Sunny Bakery-Boduppl,17.41503308,78.58509782
Ambedkar Statue Boduppal,17.41838816,78.58440577
Water Tank Boduppal,17.41924043,78.58172022
Indra Nagar-Boduppal,17.4219633,78.58040929
Water Tank Boduppal,17.4192916,78.58165114
Ambedkar Statue Boduppal,17.41821695,78.58464439
Sunny Bakery-Boduppl,17.41507657,78.58518901
Boduppal,17.404614,78.58667493
Peerzadiguda Kaman,17.40123875,78.58160153
Uppal Bus Stop,17.4014659,78.5710001
Uppal Gandhi Statue,17.40141983,78.56580466
Uppal X Roads,17.40143007,78.56090963
Modern Bakery,17.40122028,78.55002523
Ramanthapur Church,17.401,78.544
Ramanthapur Public School,17.3994644,78.53779435
Polytechnic College-Ramanthapur,17.39534775,78.52690995
Irani Hotel Amberpet,17.39327558,78.52189421
Amberpet,17.39213392,78.51677924
6 Number,17.39117679,78.51077924
Zinda Tilismath,17.3876,78.5111
Chadarghat,17.3814704,78.49291027
Hayath Nagar Bus Stand,17.32707761,78.60373244
Jbs,17.44756592,78.49663586
Amberpet Gandhi Statue,17.39239242,78.51941049
Word And Deed School,17.32139898,78.61346978
Gandi Mysamma Temple-Abdullahpurmet,17.31511536,78.6738334
Ramoji Film City,17.311516,78.683365
Ramoji Film City,17.31132,78.683128
Gandi Mysamma Temple-Abdullahpurmet,17.31500626,78.67375543
Word And Deed School,17.32090915,78.61362202
Cherlapally Phase 1,17.45946154,78.59055877
Ganesh Temple Kaman Cherlapally,17.45903673,78.59512197
Ec Nagar,17.45919427,78.5990426
Ec Nagar,17.4591494,78.5990265
Ganesh Temple Kaman Cherlapally,17.45896007,78.59519901
Cherlapally Phase 1,17.45942316,78.59071434
Hcl,17.45524356,78.58147412
Ashoknagar-Mallapur,17.45,78.581
Nfc X Roads,17.4482646,78.57538953
Noma Function Hall,17.44698519,78.5722822
Mallapur Village,17.44483322,78.56734961
Janapriya - Mallapur,17.44214897,78.5660883
Nacharam X Road,17.43312488,78.55464408
Nacharam,17.42783534,78.55093315
Barkatpura,17.39231371,78.50115202
Barkatpura,17.39400234,78.49834182
Kachiguda X Roads,17.39069285,78.48937511
Goshamahal,17.38383299,78.47415089
Darusalam,17.38281423,78.46528888
Bhoiguda Kaman,17.3828121,78.4604281
Seethrambagh,17.38516701,78.45814783
Mallepally,17.38919052,78.45457999
Asifnagar,17.38987313,78.45160397
Nanal Nagar,17.39607053,78.42676147
Khajaguda X Road,17.42247013,78.38180646
Lanco Hills,17.418,78.3703
Khajaguda,17.41787575,78.36730846
Nanakramguda,17.41948116,78.35451599
Wipro Circle,17.42762385,78.3417864
Q City,17.42660948,78.33153114
Gowli Doddi,17.42986209,78.32432002
Gopanpally,17.45325336,78.30616928
Gopanpally X Roads,17.4462399,78.30675892
Mile Stone,17.46206632,78.30813823
Mile Stone,17.47017654,78.30986104
Nallagandla,17.47752707,78.30663084
Nallagandla,17.47749526,78.30721966
Mile Stone,17.47034734,78.30997954
Mile Stone,17.46192809,78.30827239
Mile Stone,17.45336545,78.30631975
Gopanpally X Roads,17.44589371,78.30749854
Gowli Doddi,17.4297373,78.32467541
Q City,17.4267131,78.33156198
Wipro Circle,17.42619365,78.34065199
Khajaguda,17.41800952,78.36729839
Lanco Hills,17.41824758,78.3704728
Asifnagar,17.39002198,78.45184812
Seethrambagh,17.38521522,78.45825076
Mallepally,17.38928061,78.4548889
Bhoiguda Kaman,17.38290382,78.46051454
Darusalam,17.38327255,78.4659326
Secunderabad,17.43692496,78.50524949
Omkar Nagar,17.337184,78.550306
Santhoshi Matha Temple-Hasthinapuram North,17.33230158,78.55297029
Hastinapur,17.3269198,78.55642501
Sagar Complex,17.313,78.563557
Katta Mysamma,17.29182715,78.58711479
Sathireddy Garden,17.27962623,78.58724354
Sri Indu College,17.21381852,78.61122241
Ibrahimpatnam Old Bus Station,17.1972156,78.65003408
Khanapur X Roads,17.17536817,78.65471721
Sri Indu College,17.21367247,78.61050101
Sathireddy Garden,17.2795955,78.58696463
Katta Mysamma,17.29177082,78.58688146
Hastinapur,17.326891,78.556174
Santhoshi Matha Temple-Hasthinapuram North,17.332662,78.552672
Omkar Nagar,17.336996,78.550159
Is Sadan,17.35186212,78.50698916
Pisal Banda,17.34051268,78.50236974
Barkas,17.31745821,78.47965613
Sadat Nagar,17.29241755,78.47377113
Jalpally X Rd,17.28311835,78.47183082
Pahadi Shareef,17.271089,78.474293
Sheep Farm,17.25720138,78.47552395
Sardar Nagar,17.23230045,78.47327918
Tukkuguda,17.208974,78.476849
Imamguda-Mhrm,17.19279045,78.47517818
Maheshwaram Gate,17.17893527,78.47382903
Lemur X Roads,17.16431298,78.47683311
Thummaloor-Gate,17.13243042,78.47786743
Rachloor-Gate,17.12442252,78.47711138
Gudur Gate,17.09219301,78.47457468
Kandukur X Roads,17.07285166,78.47401024
Nedunur X Road Bus Stop,17.0558961,78.47335126
Debbdaguda X Road,17.02504571,78.492289
Mucherla X Road,17.00989941,78.49800646
Kadthal-Rr,16.98566224,78.50180176
Kadthal Toll,16.97051428,78.50782871
Maisigandi,16.95444447,78.51728216
Karkalpahad,16.92558466,78.52734547
Konapur-Amangal,16.90166651,78.53077233
Vithaipalle,16.88332743,78.52916703
Amangal,16.84942376,78.53036597
Amangal,16.84922355,78.53005351
Vithaipalle,16.87763366,78.52913618
Konapur-Amangal,16.90169798,78.53074686
Karkalpahad,16.92565491,78.52727842
Maisigandi,16.95396758,78.51762816
Kadthal Toll,16.970404,78.50755
Kadthal-Rr,16.9776065,78.50422271
Debbdaguda X Road,17.02497005,78.49223971
Nedunur X Road Bus Stop,17.05620445,78.47319737
Kandukur X Roads,17.07300268,78.47385587
Gudur Gate,17.09228302,78.47447812
Thummaloor-Gate,17.13257332,78.47769108
Lemur X Roads,17.16393866,78.47704768
Maheshwaram Gate,17.17887762,78.47366642
Imamguda-Mhrm,17.192,78.475
Tukkuguda,17.20945902,78.47668155
Sheep Farm,17.24716943,78.47361177
Pahadi Shareef,17.27096164,78.47414285
Jalpally X Rd,17.28337062,78.47160083
Sadat Nagar,17.29242395,78.47367993
Barkas,17.31738078,78.47958773
Chinthalapally,16.84517784,78.49590361
Khanapur-Thalakondapally,16.85439855,78.46602917
Venkatraopeta-Thalakondapally,16.82897858,78.4529829
Gattu Ippalapalle,16.79763901,78.44519107
Bommarasipalle,16.78204699,78.40229988
Ramreddipalle-Urkonda,16.76341286,78.39157909
Khanapur-Thalakondapally,16.855,78.464
Chinthalapally,16.84522933,78.49609096
Mgbs,17.37830099,78.4841655
Ashoka,17.28825457,78.77005489
Borollagudem,17.27289701,78.81794807
Yellagiri,17.2635002,78.83902788
Lakkaram,17.25620013,78.8885542
Lakkaram,17.25615819,78.88650533
Yellagiri,17.26323414,78.83861784
Borollagudem,17.27357061,78.815751
Ashoka,17.28819054,78.76999324
Patny,17.4431111,78.49888759
Paryatak Bhavan,17.43386555,78.45576704
Putlibowli,17.38194934,78.48180894
Narayanamma College,17.40992225,78.39821488
Indira Nagar- Gachibowli,17.44092329,78.36015969
Gulmohar Park Colony Bus Stop,17.47798674,78.31994098
Gulmohar Park Colony Bus Stop,17.47807053,78.3201636
Nampally Railway Station,17.39207631,78.47020536
Kachiguda Railway Station,17.3900836,78.4990874
Bandlaguda Bus Depot,17.365524,78.588888
Indu Aranya Pallavi,17.36652094,78.58266368
Mathuguda,17.36722919,78.57949491
Anand Nagar,17.36955636,78.57378256
Bandlaguda,17.37145045,78.56955914
Arunodaya Nagar Nagole,17.37345151,78.5630849
Sbi Colony,17.37215848,78.54343705
Commercial Tax Colony,17.37307287,78.54762456
Mohan Nagar,17.37390856,78.55013108
New Nagole,17.3750124,78.5534052
Nagole X Road,17.37648374,78.55879365
Arunodaya Nagar Nagole,17.37346944,78.56309362
Bandlaguda,17.37147347,78.56941338
Anand Nagar,17.36968565,78.57360806
Mathuguda,17.36746631,78.57917059
Indu Aranya Pallavi,17.36652093,78.58275019
Tatianaram 1,17.36697788,78.59792545
Kuntloor X Road,17.35418929,78.60818356
Gowrelly X Road,17.35889729,78.61868307
Mile Stone,17.37549074,78.63005161
Quthubullapur,17.37634314,78.63980677
Thimmaiguda,17.37454881,78.65299523
Gowrelly X Road,17.37439524,78.67129326
Gowrelly X Road,17.37424169,78.67143277
Thimmaiguda,17.37440541,78.65301237
Quthubullapur,17.37628444,78.63979603
Saibaba Mandir,17.37520916,78.63011598
Gowrelly X Road,17.35881274,78.61869246
Kuntloor X Road,17.354,78.608
Nagole X Road,17.37627432,78.55752837
Mohan Nagar,17.37381144,78.54994603
Commercial Tax Colony,17.37303319,78.54760846
Sbi Colony,17.37204264,78.54313463
Rk Nagar-Marripalle,17.372,78.605
Marripally,17.382,78.607
Rk Nagar-Marripalle,17.38123232,78.60660441
Tatianaram 1,17.367,78.598
New Nagole,17.37494492,78.55344219
Kamineni Hospital,17.35308214,78.55591534
Mansoorabad,17.35270953,78.56267385
South End Park,17.35691067,78.56649399
Gsi Gate,17.36439105,78.56999159
Gsi Gate,17.36615738,78.58379402
Mansoorabad,17.35267369,78.56267989
Mile Stone,17.3248711,78.57187986
Saheb Nagar Kalan,17.32167298,78.57598901
Saheb Nagar Kalan,17.32162112,78.57596755
Mile Stone,17.32493246,78.57177459
Birla Mandir,17.40603191,78.46715033
Secretariat Lic Building,17.407964,78.473153
Ganesh Temple-Vanastalipuram,17.331417,78.569354
Red Tank,17.32904981,78.56902399
Govt Hospital-Bn Reddy Nagar,17.32932637,78.56588513
Vaidehi Nagar,17.32107885,78.56955171
Shiva Sindhu Public School,17.32124534,78.57219636
Ig Mint,17.47164288,78.6038407
Sp Nagar Ecil,17.46535803,78.56242199
Moulali,17.46238604,78.56166601
Indiranagar Moulali,17.45772422,78.56499732
Vasundara - Hb Colony,17.4557463,78.56583684
Play Ground-Hb Clny,17.45229871,78.56551666
Carbide Bus Stop,17.45395687,78.56046472
Zts-Moulali,17.45551864,78.5554567
Industrial Estate,17.44814012,78.55092062
Lalapet,17.43735708,78.54413576
St.Anns-Tarnaka,17.43046699,78.53494819
Tarnaka,17.42754052,78.53203777
Tarnaka,17.4259403,78.53019029
Manikeshwari Nagar,17.420442,78.524697
Ladies Hostel-Osmania University,17.41373294,78.52157336
Adikmet,17.40783627,78.51360619
Vidyanagar,17.4045714,78.51052884
Nallakunta,17.39884685,78.50595551
Fever Hospital,17.39542547,78.502475
Koti Maternity Hospital,17.38550191,78.48705098
Chaderghat,17.38087829,78.49124187
Koti Maternity Hospital,17.38535101,78.48707117
Ramkoti,17.39048552,78.48614707
Tourist Hotel,17.38976435,78.49583114
Barkatpura Pf Office,17.393438,78.49768057
Shankar Mutt,17.40078772,78.50797242
Adikmet,17.40765711,78.51339698
Ladies Hostel-Osmania University,17.4140858,78.52156531
Manikeshwari Nagar,17.42071388,78.52467969
Tarnaka,17.42769648,78.53189483
St.Anns-Tarnaka,17.43108915,78.53529721
Lalapet,17.43753365,78.54404893
Industrial Estate,17.4482244,78.55075867
Zts,17.45586918,78.55626136
Carbide Bus Stop,17.45422137,78.56029809
Play Ground-Hb Clny,17.45316655,78.56579157
Vasundara - Hb Colony,17.45553406,78.56581272
Indiranagar Moulali,17.45797497,78.56483102
Moulali,17.46235278,78.561607
Sp Nagar,17.46569264,78.56232328
Tarnaka,17.426442,78.530393
Ecil X Road,17.47289,78.56992
Koti Medical College,17.38272995,78.48243355
Hayathnagar Bus Depot,17.32593581,78.59334811
Panama Godowns,17.33723288,78.56981725
Ymca Narayanaguda,17.394294,78.489862
Narayanaguda,17.39821025,78.49310338
Chikkadpally,17.40357228,78.49525184
Chikkadpally,17.40230127,78.49521916
Narayanaguda,17.39882325,78.4939523
Ymca Narayanaguda,17.39560472,78.49060084
Kachiguda X Roads,17.3926204,78.48956024
Badi Chowdi,17.38850118,78.4875492
Farooqnagar,17.32855307,78.46979499
Uppuguda,17.33379514,78.48107664
Chatrinaka,17.34333201,78.47802958
Vst Bus Stop,17.40391656,78.50480452
Shankar Mutt,17.400595,78.507909
Nimboliadda,17.38446684,78.49381652
Chatrinaka,17.34364301,78.47801713
Nallavagu,17.3338073,78.48111486
Chandrayangutta,17.32603613,78.47725689
Shiva Sindhu Public School,17.3212774,78.57226075
Nalgonda X Road,17.375414,78.49787772
Mile Stone,17.21178398,78.5286963
Kongara Kalan Village,17.1999111,78.5505107
Adibatla,17.2328613,78.54245333
Chanakyapuri Adibatla,17.24296126,78.53996079
Nadergul,17.2736464,78.53931785
Mvsr College,17.28208498,78.53733294
Sri Nilaya Township,17.29000373,78.53580956
Gandhi Nagar,17.294,78.535
Anjaneya Tower,17.29799902,78.53198469
Badangpet,17.3072385,78.52517188
Udyog Nagar,17.31271831,78.52294832
Lenin Nagar,17.31564768,78.5226385
Balapur X Road,17.31913287,78.51918385
Midhani Township,17.32383184,78.51524258
Dhatunagar Kanchanbagh,17.32509642,78.51409972
Drdo Township,17.32672059,78.51269971
Mall-Yacharam,16.96731099,78.72964002
Marriguda X Road Twd Mall Bus Station,16.97352603,78.73019993
Thammaloniguda X Road,16.98682316,78.71102482
Thakkellapalle,17.0020508,78.68999362
Chintapatla,17.00930698,78.6865738
Chinthapatla Thanda,17.01202318,78.68532657
Balagram,17.01823896,78.68151113
Yacharam-Yacharam,17.04231228,78.66428196
Chowderpalle-Yacharam,17.06998993,78.66562843
Gungal,17.10619336,78.66675764
Agapally-Ibrahimpatnam,17.13449538,78.67148906
Sagar Ring Road,17.34226774,78.54629159
Agapally-Ibrahimpatnam,17.13424419,78.67170095
Gungal,17.10551914,78.66675496
Chowderpalle-Yacharam,17.07,78.666
Yacharam-Yacharam,17.04245574,78.66444826
Balagram,17.01819921,78.68170023
Chinthapatla Thanda,17.01216176,78.68546602
Chintapatla,17.00934417,78.68668109
Thakkellapalle,17.00195716,78.69012773
Marriguda X Road Twd Hyderabad,16.97358246,78.72994781
Bairammalguda,17.34302942,78.54275108
Karmanghat,17.344272,78.532326
